x_num,x_den,y_num,y_den,x_float,y_float
6,5,49,1,1.2,49.0
1,5,49,1,0.2,49.0
16,5,49,1,3.2,49.0
21,5,49,1,4.2,49.0
3,1,241,5,3.0,48.2
4,1,241,5,4.0,48.2
2,1,241,5,2.0,48.2
5,1,241,5,5.0,48.2
1,1,241,5,1.0,48.2
0,1,241,5,0.0,48.2
11,5,244,5,2.2,48.8
6,5,244,5,1.2,48.8
1,5,244,5,0.2,48.8
16,5,244,5,3.2,48.8
21,5,244,5,4.2,48.8
14,5,244,5,2.8,48.8
9,5,244,5,1.8,48.8
4,5,244,5,0.8,48.8
19,5,244,5,3.8,48.8
24,5,244,5,4.8,48.8
-1,5,244,5,-0.2,48.8
-1,1,241,5,-1.0,48.2
26,5,244,5,5.2,48.8
6,1,241,5,6.0,48.2
-4,5,244,5,-0.8,48.8
29,5,244,5,5.8,48.8
22,5,49,1,4.4,49.0
17,5,49,1,3.4,49.0
12,5,49,1,2.4,49.0
7,5,49,1,1.4,49.0
2,5,49,1,0.4,49.0
3,1,247,5,3.0,49.4
4,1,247,5,4.0,49.4
2,1,247,5,2.0,49.4
5,1,247,5,5.0,49.4
1,1,247,5,1.0,49.4
0,1,247,5,0.0,49.4
3,1,243,5,3.0,48.6
4,1,243,5,4.0,48.6
2,1,243,5,2.0,48.6
5,1,243,5,5.0,48.6
1,1,243,5,1.0,48.6
0,1,243,5,0.0,48.6
11,5,246,5,2.2,49.2
6,5,246,5,1.2,49.2
1,5,246,5,0.2,49.2
16,5,246,5,3.2,49.2
21,5,246,5,4.2,49.2
14,5,246,5,2.8,49.2
9,5,246,5,1.8,49.2
4,5,246,5,0.8,49.2
19,5,246,5,3.8,49.2
24,5,246,5,4.8,49.2
-1,5,246,5,-0.2,49.2
26,5,246,5,5.2,49.2
3,5,49,1,0.6,49.0
8,5,49,1,1.6,49.0
13,5,49,1,2.6,49.0
18,5,49,1,3.6,49.0
23,5,49,1,4.6,49.0
17,5,248,5,3.4,49.6
12,5,248,5,2.4,49.6
7,5,248,5,1.4,49.6
2,5,248,5,0.4,49.6
-2,5,49,1,-0.4,49.0
-6,5,242,5,-1.2,48.4
3,1,249,5,3.0,49.8
4,1,249,5,4.0,49.8
2,1,249,5,2.0,49.8
1,1,249,5,1.0,49.8
14,5,49,1,2.8,49.0
9,5,49,1,1.8,49.0
4,5,49,1,0.8,49.0
19,5,49,1,3.8,49.0
24,5,49,1,4.8,49.0
18,5,248,5,3.6,49.6
13,5,248,5,2.6,49.6
8,5,248,5,1.6,49.6
23,5,248,5,4.6,49.6
27,5,49,1,5.4,49.0
31,5,242,5,6.2,48.4
-2,1,233,5,-2.0,46.6
-7,5,237,5,-1.4,47.4
-3,5,48,1,-0.6,48.0
-4,5,241,5,-0.8,48.2
0,1,244,5,0.0,48.8
-8,5,238,5,-1.6,47.6
-11,5,234,5,-2.2,46.8
-14,5,46,1,-2.8,46.0
3,5,248,5,0.6,49.6
-1,5,49,1,-0.2,49.0
-1,1,242,5,-1.0,48.4
-9,5,239,5,-1.8,47.8
-12,5,47,1,-2.4,47.0
-8,5,48,1,-1.6,48.0
-2,1,239,5,-2.0,47.8
-7,5,243,5,-1.4,48.6
-1,1,244,5,-1.0,48.8
-2,5,248,5,-0.4,49.6
-9,5,241,5,-1.8,48.2
-6,5,49,1,-1.2,49.0
-13,5,238,5,-2.6,47.6
-2,1,242,5,-2.0,48.4
-1,1,243,5,-1.0,48.6
28,5,48,1,5.6,48.0
32,5,237,5,6.4,47.4
7,1,233,5,7.0,46.6
36,5,234,5,7.2,46.8
39,5,46,1,7.8,46.0
33,5,238,5,6.6,47.6
29,5,241,5,5.8,48.2
5,1,244,5,5.0,48.8
22,5,248,5,4.4,49.6
26,5,49,1,5.2,49.0
6,1,242,5,6.0,48.4
34,5,239,5,6.8,47.8
37,5,47,1,7.4,47.0
33,5,48,1,6.6,48.0
7,1,239,5,7.0,47.8
32,5,243,5,6.4,48.6
-4,5,49,1,-0.8,49.0
-8,5,242,5,-1.6,48.4
29,5,49,1,5.8,49.0
33,5,242,5,6.6,48.4
-9,5,48,1,-1.8,48.0
-13,5,237,5,-2.6,47.4
-6,5,244,5,-1.2,48.8
-2,1,241,5,-2.0,48.2
-3,5,248,5,-0.6,49.6
-7,5,49,1,-1.4,49.0
6,1,244,5,6.0,48.8
34,5,241,5,6.8,48.2
27,5,248,5,5.4,49.6
31,5,49,1,6.2,49.0
38,5,238,5,7.6,47.6
7,1,242,5,7.0,48.4
6,1,243,5,6.0,48.6
34,5,48,1,6.8,48.0
31,5,244,5,6.2,48.8
28,5,248,5,5.6,49.6
38,5,237,5,7.6,47.4
7,1,241,5,7.0,48.2
32,5,49,1,6.4,49.0
3,1,48,1,3.0,48.0
4,1,48,1,4.0,48.0
2,1,48,1,2.0,48.0
5,1,48,1,5.0,48.0
1,1,48,1,1.0,48.0
0,1,48,1,0.0,48.0
11,5,243,5,2.2,48.6
6,5,243,5,1.2,48.6
1,5,243,5,0.2,48.6
-4,5,243,5,-0.8,48.6
16,5,243,5,3.2,48.6
21,5,243,5,4.2,48.6
22,5,244,5,4.4,48.8
17,5,244,5,3.4,48.8
12,5,244,5,2.4,48.8
7,5,244,5,1.4,48.8
2,5,244,5,0.4,48.8
-3,5,244,5,-0.6,48.8
3,5,244,5,0.6,48.8
8,5,244,5,1.6,48.8
13,5,244,5,2.6,48.8
18,5,244,5,3.6,48.8
23,5,244,5,4.6,48.8
28,5,244,5,5.6,48.8
3,5,247,5,0.6,49.4
-2,5,247,5,-0.4,49.4
8,5,247,5,1.6,49.4
13,5,247,5,2.6,49.4
18,5,247,5,3.6,49.4
14,5,247,5,2.8,49.4
9,5,247,5,1.8,49.4
4,5,247,5,0.8,49.4
-1,5,247,5,-0.2,49.4
19,5,247,5,3.8,49.4
24,5,247,5,4.8,49.4
14,5,243,5,2.8,48.6
9,5,243,5,1.8,48.6
4,5,243,5,0.8,48.6
19,5,243,5,3.8,48.6
24,5,243,5,4.8,48.6
29,5,243,5,5.8,48.6
11,5,247,5,2.2,49.4
6,5,247,5,1.2,49.4
1,5,247,5,0.2,49.4
16,5,247,5,3.2,49.4
21,5,247,5,4.2,49.4
26,5,247,5,5.2,49.4
22,5,247,5,4.4,49.4
17,5,247,5,3.4,49.4
12,5,247,5,2.4,49.4
7,5,247,5,1.4,49.4
27,5,247,5,5.4,49.4
-1,5,243,5,-0.2,48.6
3,5,246,5,0.6,49.2
8,5,246,5,1.6,49.2
13,5,246,5,2.6,49.2
18,5,246,5,3.6,49.2
23,5,246,5,4.6,49.2
28,5,246,5,5.6,49.2
-2,5,246,5,-0.4,49.2
-6,5,243,5,-1.2,48.6
17,5,246,5,3.4,49.2
12,5,246,5,2.4,49.2
7,5,246,5,1.4,49.2
2,5,246,5,0.4,49.2
-3,5,246,5,-0.6,49.2
22,5,246,5,4.4,49.2
26,5,243,5,5.2,48.6
31,5,243,5,6.2,48.6
27,5,246,5,5.4,49.2
-7,5,246,5,-1.4,49.2
23,5,247,5,4.6,49.4
28,5,247,5,5.6,49.4
-4,5,247,5,-0.8,49.4
29,5,247,5,5.8,49.4
2,5,247,5,0.4,49.4
-2,5,244,5,-0.4,48.8
32,5,246,5,6.4,49.2
-6,5,241,5,-1.2,48.2
-3,5,247,5,-0.6,49.4
-7,5,244,5,-1.4,48.8
27,5,244,5,5.4,48.8
31,5,241,5,6.2,48.2
32,5,244,5,6.4,48.8
36,5,241,5,7.2,48.2
-11,5,241,5,-2.2,48.2
11,5,50,1,2.2,50.0
6,5,50,1,1.2,50.0
1,5,50,1,0.2,50.0
16,5,50,1,3.2,50.0
21,5,50,1,4.2,50.0
3,1,246,5,3.0,49.2
4,1,246,5,4.0,49.2
2,1,246,5,2.0,49.2
5,1,246,5,5.0,49.2
1,1,246,5,1.0,49.2
0,1,246,5,0.0,49.2
11,5,249,5,2.2,49.8
6,5,249,5,1.2,49.8
1,5,249,5,0.2,49.8
16,5,249,5,3.2,49.8
21,5,249,5,4.2,49.8
14,5,249,5,2.8,49.8
9,5,249,5,1.8,49.8
4,5,249,5,0.8,49.8
19,5,249,5,3.8,49.8
24,5,249,5,4.8,49.8
-1,5,249,5,-0.2,49.8
-1,1,246,5,-1.0,49.2
26,5,249,5,5.2,49.8
6,1,246,5,6.0,49.2
-4,5,249,5,-0.8,49.8
29,5,249,5,5.8,49.8
22,5,50,1,4.4,50.0
17,5,50,1,3.4,50.0
12,5,50,1,2.4,50.0
7,5,50,1,1.4,50.0
2,5,50,1,0.4,50.0
3,1,252,5,3.0,50.4
4,1,252,5,4.0,50.4
2,1,252,5,2.0,50.4
5,1,252,5,5.0,50.4
1,1,252,5,1.0,50.4
0,1,252,5,0.0,50.4
3,1,248,5,3.0,49.6
4,1,248,5,4.0,49.6
2,1,248,5,2.0,49.6
5,1,248,5,5.0,49.6
1,1,248,5,1.0,49.6
0,1,248,5,0.0,49.6
11,5,251,5,2.2,50.2
6,5,251,5,1.2,50.2
1,5,251,5,0.2,50.2
16,5,251,5,3.2,50.2
21,5,251,5,4.2,50.2
14,5,251,5,2.8,50.2
9,5,251,5,1.8,50.2
4,5,251,5,0.8,50.2
19,5,251,5,3.8,50.2
24,5,251,5,4.8,50.2
-1,5,251,5,-0.2,50.2
26,5,251,5,5.2,50.2
3,5,50,1,0.6,50.0
8,5,50,1,1.6,50.0
13,5,50,1,2.6,50.0
18,5,50,1,3.6,50.0
23,5,50,1,4.6,50.0
17,5,253,5,3.4,50.6
12,5,253,5,2.4,50.6
7,5,253,5,1.4,50.6
2,5,253,5,0.4,50.6
-2,5,50,1,-0.4,50.0
-6,5,247,5,-1.2,49.4
3,1,254,5,3.0,50.8
4,1,254,5,4.0,50.8
2,1,254,5,2.0,50.8
1,1,254,5,1.0,50.8
14,5,50,1,2.8,50.0
9,5,50,1,1.8,50.0
4,5,50,1,0.8,50.0
19,5,50,1,3.8,50.0
24,5,50,1,4.8,50.0
18,5,253,5,3.6,50.6
13,5,253,5,2.6,50.6
8,5,253,5,1.6,50.6
23,5,253,5,4.6,50.6
27,5,50,1,5.4,50.0
31,5,247,5,6.2,49.4
-2,1,238,5,-2.0,47.6
-7,5,242,5,-1.4,48.4
-3,5,49,1,-0.6,49.0
-4,5,246,5,-0.8,49.2
0,1,249,5,0.0,49.8
-8,5,243,5,-1.6,48.6
-11,5,239,5,-2.2,47.8
-14,5,47,1,-2.8,47.0
3,5,253,5,0.6,50.6
-1,5,50,1,-0.2,50.0
-1,1,247,5,-1.0,49.4
-9,5,244,5,-1.8,48.8
-12,5,48,1,-2.4,48.0
-8,5,49,1,-1.6,49.0
-2,1,244,5,-2.0,48.8
-7,5,248,5,-1.4,49.6
-1,1,249,5,-1.0,49.8
-2,5,253,5,-0.4,50.6
-9,5,246,5,-1.8,49.2
-6,5,50,1,-1.2,50.0
-13,5,243,5,-2.6,48.6
-2,1,247,5,-2.0,49.4
-1,1,248,5,-1.0,49.6
28,5,49,1,5.6,49.0
32,5,242,5,6.4,48.4
7,1,238,5,7.0,47.6
36,5,239,5,7.2,47.8
39,5,47,1,7.8,47.0
33,5,243,5,6.6,48.6
29,5,246,5,5.8,49.2
5,1,249,5,5.0,49.8
22,5,253,5,4.4,50.6
26,5,50,1,5.2,50.0
6,1,247,5,6.0,49.4
34,5,244,5,6.8,48.8
37,5,48,1,7.4,48.0
33,5,49,1,6.6,49.0
7,1,244,5,7.0,48.8
32,5,248,5,6.4,49.6
-4,5,50,1,-0.8,50.0
-8,5,247,5,-1.6,49.4
29,5,50,1,5.8,50.0
33,5,247,5,6.6,49.4
-9,5,49,1,-1.8,49.0
-13,5,242,5,-2.6,48.4
-6,5,249,5,-1.2,49.8
-2,1,246,5,-2.0,49.2
-3,5,253,5,-0.6,50.6
-7,5,50,1,-1.4,50.0
6,1,249,5,6.0,49.8
34,5,246,5,6.8,49.2
27,5,253,5,5.4,50.6
31,5,50,1,6.2,50.0
38,5,243,5,7.6,48.6
7,1,247,5,7.0,49.4
6,1,248,5,6.0,49.6
34,5,49,1,6.8,49.0
31,5,249,5,6.2,49.8
28,5,253,5,5.6,50.6
38,5,242,5,7.6,48.4
7,1,246,5,7.0,49.2
32,5,50,1,6.4,50.0
3,1,49,1,3.0,49.0
4,1,49,1,4.0,49.0
2,1,49,1,2.0,49.0
5,1,49,1,5.0,49.0
1,1,49,1,1.0,49.0
0,1,49,1,0.0,49.0
11,5,248,5,2.2,49.6
6,5,248,5,1.2,49.6
1,5,248,5,0.2,49.6
-4,5,248,5,-0.8,49.6
16,5,248,5,3.2,49.6
21,5,248,5,4.2,49.6
22,5,249,5,4.4,49.8
17,5,249,5,3.4,49.8
12,5,249,5,2.4,49.8
7,5,249,5,1.4,49.8
2,5,249,5,0.4,49.8
-3,5,249,5,-0.6,49.8
3,5,249,5,0.6,49.8
8,5,249,5,1.6,49.8
13,5,249,5,2.6,49.8
18,5,249,5,3.6,49.8
23,5,249,5,4.6,49.8
28,5,249,5,5.6,49.8
3,5,252,5,0.6,50.4
-2,5,252,5,-0.4,50.4
8,5,252,5,1.6,50.4
13,5,252,5,2.6,50.4
18,5,252,5,3.6,50.4
14,5,252,5,2.8,50.4
9,5,252,5,1.8,50.4
4,5,252,5,0.8,50.4
-1,5,252,5,-0.2,50.4
19,5,252,5,3.8,50.4
24,5,252,5,4.8,50.4
14,5,248,5,2.8,49.6
9,5,248,5,1.8,49.6
4,5,248,5,0.8,49.6
19,5,248,5,3.8,49.6
24,5,248,5,4.8,49.6
29,5,248,5,5.8,49.6
11,5,252,5,2.2,50.4
6,5,252,5,1.2,50.4
1,5,252,5,0.2,50.4
16,5,252,5,3.2,50.4
21,5,252,5,4.2,50.4
26,5,252,5,5.2,50.4
22,5,252,5,4.4,50.4
17,5,252,5,3.4,50.4
12,5,252,5,2.4,50.4
7,5,252,5,1.4,50.4
27,5,252,5,5.4,50.4
-1,5,248,5,-0.2,49.6
3,5,251,5,0.6,50.2
8,5,251,5,1.6,50.2
13,5,251,5,2.6,50.2
18,5,251,5,3.6,50.2
23,5,251,5,4.6,50.2
28,5,251,5,5.6,50.2
-2,5,251,5,-0.4,50.2
-6,5,248,5,-1.2,49.6
17,5,251,5,3.4,50.2
12,5,251,5,2.4,50.2
7,5,251,5,1.4,50.2
2,5,251,5,0.4,50.2
-3,5,251,5,-0.6,50.2
22,5,251,5,4.4,50.2
26,5,248,5,5.2,49.6
31,5,248,5,6.2,49.6
27,5,251,5,5.4,50.2
-7,5,251,5,-1.4,50.2
23,5,252,5,4.6,50.4
28,5,252,5,5.6,50.4
-4,5,252,5,-0.8,50.4
29,5,252,5,5.8,50.4
2,5,252,5,0.4,50.4
-2,5,249,5,-0.4,49.8
32,5,251,5,6.4,50.2
-6,5,246,5,-1.2,49.2
-3,5,252,5,-0.6,50.4
-7,5,249,5,-1.4,49.8
27,5,249,5,5.4,49.8
31,5,246,5,6.2,49.2
32,5,249,5,6.4,49.8
36,5,246,5,7.2,49.2
-11,5,246,5,-2.2,49.2
11,5,51,1,2.2,51.0
6,5,51,1,1.2,51.0
1,5,51,1,0.2,51.0
16,5,51,1,3.2,51.0
21,5,51,1,4.2,51.0
3,1,251,5,3.0,50.2
4,1,251,5,4.0,50.2
2,1,251,5,2.0,50.2
5,1,251,5,5.0,50.2
1,1,251,5,1.0,50.2
0,1,251,5,0.0,50.2
11,5,254,5,2.2,50.8
6,5,254,5,1.2,50.8
1,5,254,5,0.2,50.8
16,5,254,5,3.2,50.8
21,5,254,5,4.2,50.8
14,5,254,5,2.8,50.8
9,5,254,5,1.8,50.8
4,5,254,5,0.8,50.8
19,5,254,5,3.8,50.8
24,5,254,5,4.8,50.8
-1,5,254,5,-0.2,50.8
-1,1,251,5,-1.0,50.2
26,5,254,5,5.2,50.8
6,1,251,5,6.0,50.2
-4,5,254,5,-0.8,50.8
29,5,254,5,5.8,50.8
22,5,51,1,4.4,51.0
17,5,51,1,3.4,51.0
12,5,51,1,2.4,51.0
7,5,51,1,1.4,51.0
2,5,51,1,0.4,51.0
3,1,253,5,3.0,50.6
4,1,253,5,4.0,50.6
2,1,253,5,2.0,50.6
5,1,253,5,5.0,50.6
1,1,253,5,1.0,50.6
0,1,253,5,0.0,50.6
11,5,256,5,2.2,51.2
6,5,256,5,1.2,51.2
1,5,256,5,0.2,51.2
16,5,256,5,3.2,51.2
21,5,256,5,4.2,51.2
14,5,256,5,2.8,51.2
9,5,256,5,1.8,51.2
4,5,256,5,0.8,51.2
19,5,256,5,3.8,51.2
24,5,256,5,4.8,51.2
-1,5,256,5,-0.2,51.2
26,5,256,5,5.2,51.2
3,1,257,5,3.0,51.4
4,1,257,5,4.0,51.4
2,1,257,5,2.0,51.4
5,1,257,5,5.0,51.4
1,1,257,5,1.0,51.4
0,1,257,5,0.0,51.4
3,5,51,1,0.6,51.0
8,5,51,1,1.6,51.0
13,5,51,1,2.6,51.0
18,5,51,1,3.6,51.0
23,5,51,1,4.6,51.0
17,5,258,5,3.4,51.6
12,5,258,5,2.4,51.6
7,5,258,5,1.4,51.6
2,5,258,5,0.4,51.6
-2,5,51,1,-0.4,51.0
-6,5,252,5,-1.2,50.4
3,1,259,5,3.0,51.8
4,1,259,5,4.0,51.8
2,1,259,5,2.0,51.8
1,1,259,5,1.0,51.8
14,5,51,1,2.8,51.0
9,5,51,1,1.8,51.0
4,5,51,1,0.8,51.0
19,5,51,1,3.8,51.0
24,5,51,1,4.8,51.0
18,5,258,5,3.6,51.6
13,5,258,5,2.6,51.6
8,5,258,5,1.6,51.6
23,5,258,5,4.6,51.6
27,5,51,1,5.4,51.0
31,5,252,5,6.2,50.4
-2,1,249,5,-2.0,49.8
-2,1,243,5,-2.0,48.6
-7,5,247,5,-1.4,49.4
-3,5,50,1,-0.6,50.0
-7,5,253,5,-1.4,50.6
-4,5,251,5,-0.8,50.2
0,1,254,5,0.0,50.8
-8,5,248,5,-1.6,49.6
-11,5,244,5,-2.2,48.8
-14,5,48,1,-2.8,48.0
3,5,258,5,0.6,51.6
-1,5,51,1,-0.2,51.0
-1,1,252,5,-1.0,50.4
-9,5,249,5,-1.8,49.8
-12,5,49,1,-2.4,49.0
-8,5,50,1,-1.6,50.0
-1,1,253,5,-1.0,50.6
-1,1,254,5,-1.0,50.8
-2,5,258,5,-0.4,51.6
-9,5,251,5,-1.8,50.2
-6,5,51,1,-1.2,51.0
-13,5,248,5,-2.6,49.6
-2,1,252,5,-2.0,50.4
28,5,50,1,5.6,50.0
32,5,247,5,6.4,49.4
7,1,243,5,7.0,48.6
36,5,244,5,7.2,48.8
39,5,48,1,7.8,48.0
33,5,248,5,6.6,49.6
29,5,251,5,5.8,50.2
5,1,254,5,5.0,50.8
22,5,258,5,4.4,51.6
26,5,51,1,5.2,51.0
6,1,252,5,6.0,50.4
34,5,249,5,6.8,49.8
37,5,49,1,7.4,49.0
33,5,50,1,6.6,50.0
7,1,249,5,7.0,49.8
32,5,253,5,6.4,50.6
-4,5,51,1,-0.8,51.0
-8,5,252,5,-1.6,50.4
29,5,51,1,5.8,51.0
33,5,252,5,6.6,50.4
-9,5,50,1,-1.8,50.0
-13,5,247,5,-2.6,49.4
-6,5,254,5,-1.2,50.8
-2,1,251,5,-2.0,50.2
-3,5,258,5,-0.6,51.6
-7,5,51,1,-1.4,51.0
6,1,253,5,6.0,50.6
34,5,50,1,6.8,50.0
31,5,254,5,6.2,50.8
28,5,258,5,5.6,51.6
38,5,247,5,7.6,49.4
7,1,251,5,7.0,50.2
32,5,51,1,6.4,51.0
6,1,254,5,6.0,50.8
34,5,251,5,6.8,50.2
27,5,258,5,5.4,51.6
31,5,51,1,6.2,51.0
38,5,248,5,7.6,49.6
7,1,252,5,7.0,50.4
3,1,50,1,3.0,50.0
4,1,50,1,4.0,50.0
2,1,50,1,2.0,50.0
5,1,50,1,5.0,50.0
1,1,50,1,1.0,50.0
0,1,50,1,0.0,50.0
11,5,253,5,2.2,50.6
6,5,253,5,1.2,50.6
1,5,253,5,0.2,50.6
-4,5,253,5,-0.8,50.6
16,5,253,5,3.2,50.6
21,5,253,5,4.2,50.6
22,5,254,5,4.4,50.8
17,5,254,5,3.4,50.8
12,5,254,5,2.4,50.8
7,5,254,5,1.4,50.8
2,5,254,5,0.4,50.8
-3,5,254,5,-0.6,50.8
3,5,254,5,0.6,50.8
8,5,254,5,1.6,50.8
13,5,254,5,2.6,50.8
18,5,254,5,3.6,50.8
23,5,254,5,4.6,50.8
28,5,254,5,5.6,50.8
3,5,257,5,0.6,51.4
-2,5,257,5,-0.4,51.4
8,5,257,5,1.6,51.4
13,5,257,5,2.6,51.4
18,5,257,5,3.6,51.4
14,5,253,5,2.8,50.6
9,5,253,5,1.8,50.6
4,5,253,5,0.8,50.6
19,5,253,5,3.8,50.6
24,5,253,5,4.8,50.6
29,5,253,5,5.8,50.6
11,5,257,5,2.2,51.4
6,5,257,5,1.2,51.4
1,5,257,5,0.2,51.4
16,5,257,5,3.2,51.4
21,5,257,5,4.2,51.4
26,5,257,5,5.2,51.4
22,5,257,5,4.4,51.4
17,5,257,5,3.4,51.4
12,5,257,5,2.4,51.4
7,5,257,5,1.4,51.4
27,5,257,5,5.4,51.4
14,5,257,5,2.8,51.4
9,5,257,5,1.8,51.4
4,5,257,5,0.8,51.4
-1,5,257,5,-0.2,51.4
19,5,257,5,3.8,51.4
24,5,257,5,4.8,51.4
-1,5,253,5,-0.2,50.6
3,5,256,5,0.6,51.2
8,5,256,5,1.6,51.2
13,5,256,5,2.6,51.2
18,5,256,5,3.6,51.2
23,5,256,5,4.6,51.2
28,5,256,5,5.6,51.2
-2,5,256,5,-0.4,51.2
-6,5,253,5,-1.2,50.6
17,5,256,5,3.4,51.2
12,5,256,5,2.4,51.2
7,5,256,5,1.4,51.2
2,5,256,5,0.4,51.2
-3,5,256,5,-0.6,51.2
22,5,256,5,4.4,51.2
26,5,253,5,5.2,50.6
31,5,253,5,6.2,50.6
27,5,256,5,5.4,51.2
-7,5,256,5,-1.4,51.2
23,5,257,5,4.6,51.4
28,5,257,5,5.6,51.4
-4,5,257,5,-0.8,51.4
29,5,257,5,5.8,51.4
2,5,257,5,0.4,51.4
-2,5,254,5,-0.4,50.8
32,5,256,5,6.4,51.2
-6,5,251,5,-1.2,50.2
-3,5,257,5,-0.6,51.4
-7,5,254,5,-1.4,50.8
27,5,254,5,5.4,50.8
31,5,251,5,6.2,50.2
32,5,254,5,6.4,50.8
36,5,251,5,7.2,50.2
-11,5,251,5,-2.2,50.2
11,5,52,1,2.2,52.0
6,5,52,1,1.2,52.0
1,5,52,1,0.2,52.0
16,5,52,1,3.2,52.0
21,5,52,1,4.2,52.0
3,1,258,5,3.0,51.6
4,1,258,5,4.0,51.6
2,1,258,5,2.0,51.6
5,1,258,5,5.0,51.6
1,1,258,5,1.0,51.6
0,1,258,5,0.0,51.6
11,5,261,5,2.2,52.2
6,5,261,5,1.2,52.2
1,5,261,5,0.2,52.2
16,5,261,5,3.2,52.2
21,5,261,5,4.2,52.2
14,5,261,5,2.8,52.2
9,5,261,5,1.8,52.2
4,5,261,5,0.8,52.2
19,5,261,5,3.8,52.2
24,5,261,5,4.8,52.2
-1,5,261,5,-0.2,52.2
26,5,261,5,5.2,52.2
3,1,256,5,3.0,51.2
4,1,256,5,4.0,51.2
2,1,256,5,2.0,51.2
5,1,256,5,5.0,51.2
1,1,256,5,1.0,51.2
0,1,256,5,0.0,51.2
11,5,259,5,2.2,51.8
6,5,259,5,1.2,51.8
1,5,259,5,0.2,51.8
16,5,259,5,3.2,51.8
21,5,259,5,4.2,51.8
14,5,259,5,2.8,51.8
9,5,259,5,1.8,51.8
4,5,259,5,0.8,51.8
19,5,259,5,3.8,51.8
24,5,259,5,4.8,51.8
-1,5,259,5,-0.2,51.8
-1,1,256,5,-1.0,51.2
26,5,259,5,5.2,51.8
6,1,256,5,6.0,51.2
-4,5,259,5,-0.8,51.8
29,5,259,5,5.8,51.8
22,5,52,1,4.4,52.0
17,5,52,1,3.4,52.0
12,5,52,1,2.4,52.0
7,5,52,1,1.4,52.0
2,5,52,1,0.4,52.0
3,1,262,5,3.0,52.4
4,1,262,5,4.0,52.4
2,1,262,5,2.0,52.4
5,1,262,5,5.0,52.4
1,1,262,5,1.0,52.4
0,1,262,5,0.0,52.4
3,5,52,1,0.6,52.0
8,5,52,1,1.6,52.0
13,5,52,1,2.6,52.0
18,5,52,1,3.6,52.0
23,5,52,1,4.6,52.0
17,5,263,5,3.4,52.6
12,5,263,5,2.4,52.6
7,5,263,5,1.4,52.6
2,5,263,5,0.4,52.6
-2,5,52,1,-0.4,52.0
-6,5,257,5,-1.2,51.4
3,1,264,5,3.0,52.8
4,1,264,5,4.0,52.8
2,1,264,5,2.0,52.8
1,1,264,5,1.0,52.8
14,5,52,1,2.8,52.0
9,5,52,1,1.8,52.0
4,5,52,1,0.8,52.0
19,5,52,1,3.8,52.0
24,5,52,1,4.8,52.0
18,5,263,5,3.6,52.6
13,5,263,5,2.6,52.6
8,5,263,5,1.6,52.6
23,5,263,5,4.6,52.6
27,5,52,1,5.4,52.0
31,5,257,5,6.2,51.4
-2,1,254,5,-2.0,50.8
-2,1,248,5,-2.0,49.6
-7,5,252,5,-1.4,50.4
-3,5,51,1,-0.6,51.0
-7,5,258,5,-1.4,51.6
-4,5,256,5,-0.8,51.2
0,1,259,5,0.0,51.8
-8,5,253,5,-1.6,50.6
-11,5,249,5,-2.2,49.8
-14,5,49,1,-2.8,49.0
3,5,263,5,0.6,52.6
-1,5,52,1,-0.2,52.0
-1,1,257,5,-1.0,51.4
-9,5,254,5,-1.8,50.8
-12,5,50,1,-2.4,50.0
-8,5,51,1,-1.6,51.0
-1,1,258,5,-1.0,51.6
-1,1,259,5,-1.0,51.8
-2,5,263,5,-0.4,52.6
-9,5,256,5,-1.8,51.2
-6,5,52,1,-1.2,52.0
-13,5,253,5,-2.6,50.6
-2,1,257,5,-2.0,51.4
28,5,51,1,5.6,51.0
32,5,252,5,6.4,50.4
7,1,248,5,7.0,49.6
36,5,249,5,7.2,49.8
39,5,49,1,7.8,49.0
33,5,253,5,6.6,50.6
29,5,256,5,5.8,51.2
5,1,259,5,5.0,51.8
22,5,263,5,4.4,52.6
26,5,52,1,5.2,52.0
6,1,257,5,6.0,51.4
34,5,254,5,6.8,50.8
37,5,50,1,7.4,50.0
33,5,51,1,6.6,51.0
7,1,254,5,7.0,50.8
32,5,258,5,6.4,51.6
-4,5,52,1,-0.8,52.0
-8,5,257,5,-1.6,51.4
29,5,52,1,5.8,52.0
33,5,257,5,6.6,51.4
-9,5,51,1,-1.8,51.0
-13,5,252,5,-2.6,50.4
-6,5,259,5,-1.2,51.8
-2,1,256,5,-2.0,51.2
-3,5,263,5,-0.6,52.6
-7,5,52,1,-1.4,52.0
6,1,258,5,6.0,51.6
34,5,51,1,6.8,51.0
31,5,259,5,6.2,51.8
28,5,263,5,5.6,52.6
38,5,252,5,7.6,50.4
7,1,256,5,7.0,51.2
32,5,52,1,6.4,52.0
6,1,259,5,6.0,51.8
34,5,256,5,6.8,51.2
27,5,263,5,5.4,52.6
31,5,52,1,6.2,52.0
38,5,253,5,7.6,50.6
7,1,257,5,7.0,51.4
3,1,51,1,3.0,51.0
4,1,51,1,4.0,51.0
2,1,51,1,2.0,51.0
5,1,51,1,5.0,51.0
1,1,51,1,1.0,51.0
0,1,51,1,0.0,51.0
11,5,258,5,2.2,51.6
6,5,258,5,1.2,51.6
1,5,258,5,0.2,51.6
-4,5,258,5,-0.8,51.6
16,5,258,5,3.2,51.6
21,5,258,5,4.2,51.6
22,5,259,5,4.4,51.8
17,5,259,5,3.4,51.8
12,5,259,5,2.4,51.8
7,5,259,5,1.4,51.8
2,5,259,5,0.4,51.8
